Month,Seasonality,MarketTrends,Temperature,CompetitorPrices,Demand
12,-2.4492935982947064e-16,-0.08582998163564305,22.708190346025006,108.2063255973406,496.0709839532575
12,-2.4492935982947064e-16,-0.08904895852222937,14.701908807823731,129.19422447728235,430.8965762672098
4,0.8660254037844387,0.7788939969111148,10.283324381906777,145.59721038441128,464.0672925497294
1,0.49999999999999994,0.5668030949914168,26.61029891142473,135.91877503962652,491.11117650666495
9,-1.0,-1.0786859410381457,20.086479248591232,79.76158259186009,436.31015074801894
10,-0.8660254037844386,-0.9215615412309995,25.41982717596928,27.988523397694767,311.42706721462486
12,-2.4492935982947064e-16,-0.08600995878343307,29.38718258000415,94.7586802882012,443.03545672862197
7,-0.4999999999999997,-0.49617295955801727,26.540893645051085,71.96378614509722,410.46002211394574
12,-2.4492935982947064e-16,-0.008896844670203638,28.02347304748384,97.36004250507307,438.84909180601255
10,-0.8660254037844386,-0.7812857117066949,19.56702781273932,49.91641340198739,362.11034971917024
5,0.49999999999999994,0.4526634224907602,18.06049774384023,133.93524733565482,504.29547730156156
10,-0.8660254037844386,-0.8201015230211315,17.219187147472734,47.99444727566655,360.932416343654
1,0.49999999999999994,0.5999383228556441,18.72579320871553,131.3552662158349,481.0624137413386
1,0.49999999999999994,0.5485928677108477,21.69086139060629,124.64998073361834,463.5103471409279
12,-2.4492935982947064e-16,-0.04182213410970186,15.031231746961112,80.09518257392651,372.4373026036096
7,-0.4999999999999997,-0.5620819593350519,21.513562302069168,72.9871975133071,391.42665764187024
10,-0.8660254037844386,-0.8519636800470587,10.922405001366407,63.257173751728764,352.1844119422229
9,-1.0,-0.9790704988879525,14.66670003734251,57.60824792268102,373.3493612656945
3,1.0,0.9070221190524844,14.007468181023588,137.28167364074022,464.58049801724724
4,0.8660254037844387,0.8275001136661199,20.00837288409557,148.70476876499802,448.1689387393285
6,1.2246467991473532e-16,0.06886302721605451,26.64528848718315,108.43288442737062,492.8561654036471
1,0.49999999999999994,0.463505189976642,20.863223759756856,121.99389094051118,450.5235491195231
8,-0.8660254037844385,-0.767972285170376,15.127980579176711,53.525693668132725,338.8325429176023
2,0.8660254037844386,0.892211251103594,16.677765678385693,138.26957765830886,470.636316023192
5,0.49999999999999994,0.5764836381603669,22.31001443131489,106.65159647069953,437.6009446106262
4,0.8660254037844387,0.7776226680368225,15.924888099080905,139.3635297520457,472.94111097493453
10,-0.8660254037844386,-0.9329115992973345,23.619189605778086,60.466127795956986,388.9936593875212
7,-0.4999999999999997,-0.5466146580892219,21.992650572355785,83.40954071041031,433.1920194600388
12,-2.4492935982947064e-16,-0.06819941851382003,19.788337523411407,109.73330766752963,432.4852150441848
8,-0.8660254037844385,-0.9040082901799102,27.60089012421135,55.448856910219064,382.90150730078943
8,-0.8660254037844385,-0.8035236876530971,14.35834437705176,62.18923821131297,342.23679015332937
2,0.8660254037844386,0.7906408538701489,11.664518822212166,141.5186759948342,429.1605034718301
2,0.8660254037844386,0.7714217361347957,13.565987177283938,143.91972913598133,485.2862667623722
11,-0.5000000000000004,-0.5456604341101124,26.723758356011455,69.82215395240927,403.64486230481265
5,0.49999999999999994,0.5916472031587862,11.587888638060646,115.57095002774456,422.1832494942071
7,-0.4999999999999997,-0.598714806617241,12.74518573211612,74.28698396241467,355.54207469529996
7,-0.4999999999999997,-0.4538981305902578,20.324694069065252,56.63764238710507,396.7550102678847
12,-2.4492935982947064e-16,-0.03442584421142441,18.699158426816236,97.71001457858428,421.81686109941495
4,0.8660254037844387,0.9002785630047743,11.86199213487595,139.28889372222056,459.43512404772514
2,0.8660254037844386,0.8829967525147974,17.00324161879813,137.097391124529,493.1134512936138
11,-0.5000000000000004,-0.5782365579642553,19.246190544873,66.13568180349978,372.7786416974596
4,0.8660254037844387,0.9314227450476809,29.702931910487035,149.3071965292841,543.8516229440061
4,0.8660254037844387,0.9657611297326875,28.359651257153253,135.95570677878388,534.0410845782026
12,-2.4492935982947064e-16,0.052793677587589634,26.038764980227786,113.29745960618145,469.96055801103535
2,0.8660254037844386,0.9540538434336953,26.189202582007034,135.90971686671415,513.9221171959811
9,-1.0,-1.0856758386298797,11.27688560634287,56.818877349056024,306.5081739102767
11,-0.5000000000000004,-0.5583065013002102,23.256374549280306,72.44971532666275,400.5280650029645
2,0.8660254037844386,0.9642579836472587,16.795562325876098,141.54608377107877,494.27717109636956
3,1.0,0.980950672946133,23.312144248090604,151.1105751992938,536.1647888964063
10,-0.8660254037844386,-0.8757726858652437,29.37714098274029,52.032494030400656,407.9719646961242
9,-1.0,-1.0320275395846068,27.683343926606106,45.58114628725769,370.0666343249406
7,-0.4999999999999997,-0.48878542260815816,20.536369858125028,86.87188828604673,410.9993813056698
4,0.8660254037844387,0.8903291081830202,17.375613696293364,143.82490601194297,481.4226127082804
3,1.0,0.9146402444493651,12.299893157195363,153.9017378641174,490.39047737147985
7,-0.4999999999999997,-0.534533575264867,15.764012972864618,73.26371549752996,382.26565086715067
8,-0.8660254037844385,-0.8784124304803903,15.119046987714347,80.47407569031185,353.194411026684
3,1.0,1.0611090045648892,20.263953472447508,140.9865851445098,472.2469972935295
4,0.8660254037844387,0.8998416215870262,29.473342484960465,143.04314509509797,542.1804391557412
8,-0.8660254037844385,-0.9039634028128682,21.971978133316178,62.6554560870545,356.2690635231283
5,0.49999999999999994,0.4880948368057685,29.487607023330757,128.53180809478843,491.2232306043686
9,-1.0,-0.9734694383392695,11.429213261255246,40.50406688890047,341.32938032695984
2,0.8660254037844386,0.9511370594829955,28.46228092200554,156.398273226893,545.4227961185776
4,0.8660254037844387,0.9065138559748034,25.82492663396355,148.13811043792214,523.4045929254519
6,1.2246467991473532e-16,-0.07887274581302219,20.087568287315005,110.26656987606097,443.64737645015447
4,0.8660254037844387,0.945101582081147,24.583963653242844,143.16411395402588,515.7022079695042
1,0.49999999999999994,0.5449156051965449,23.882690287879683,123.05112349243608,497.8598797337861
6,1.2246467991473532e-16,0.09484530131654088,22.982816715589387,99.59765886275619,445.14001983269134
5,0.49999999999999994,0.466224684716731,17.974993524050603,122.647433677143,488.8092756668099
4,0.8660254037844387,0.8732382407080538,29.775474811723125,146.76802104243828,493.992510507437
10,-0.8660254037844386,-0.9345806997693695,10.844355018393188,53.79903845774738,325.5166301599056
8,-0.8660254037844385,-0.8273537055510967,21.702444171428485,57.45521921252893,389.26265727956394
1,0.49999999999999994,0.4623259065438507,23.157611560917267,120.97279957444985,473.203201551338
3,1.0,0.9515866206464847,26.47983137430834,129.6170120965912,484.7754509096577
8,-0.8660254037844385,-0.8774321590544943,23.79285821230889,45.36236064842687,362.4286085775543
1,0.49999999999999994,0.4347554961008663,22.394731443613008,133.23644852612966,490.6395104205394
6,1.2246467991473532e-16,0.05311838045328142,17.465349408296564,112.83578439366043,447.28042405908053
11,-0.5000000000000004,-0.44373556679636195,22.5516503181014,98.08087643172124,487.5027115837278
8,-0.8660254037844385,-0.9420451088112249,24.547557914323683,54.39295348159604,351.16777525945577
6,1.2246467991473532e-16,-0.06161763668224921,15.818231919502487,105.12747408691513,452.2977162571329
1,0.49999999999999994,0.5274963902481531,13.918015716312535,117.52850230178625,452.48801970039335
11,-0.5000000000000004,-0.5869340804653991,13.567874164405637,95.42421713944304,352.13137163477745
9,-1.0,-0.9755273770065456,22.07228851512869,41.633440836868644,333.38462716737837
5,0.49999999999999994,0.506431810987762,15.397934878108043,123.96021749962331,450.89903770785116
4,0.8660254037844387,0.8287476436993101,14.177889701585345,155.49247561275902,454.7439829761536
5,0.49999999999999994,0.4343617163737331,28.717852426868347,127.53454308739656,494.2066946410063
9,-1.0,-1.0706554179070449,12.625196921538365,50.548690435963486,286.31985255402776
2,0.8660254037844386,0.853674386250565,22.756275017660425,135.52372185911037,478.07359474839296
9,-1.0,-1.078655193112323,18.346987124776422,59.79693335178939,379.20046120868994
12,-2.4492935982947064e-16,0.041141799981361145,17.057188923420952,90.95032214345655,428.39288704020527
12,-2.4492935982947064e-16,0.01818845197823051,14.964931610779866,96.21257213838817,397.3266701606582
9,-1.0,-1.002864546520564,21.394312946367137,53.42113781924365,360.03950733343595
1,0.49999999999999994,0.438461225426138,22.036262492504843,132.91715169547535,455.83703915361247
3,1.0,1.0156379124712525,21.27624545383437,145.30004026681425,496.97341114865236
10,-0.8660254037844386,-0.9166711220975869,22.77272131346379,47.01538711481716,340.75816918829366
3,1.0,0.9215284718465949,19.30822508363239,144.86656017654187,458.68743599747177
1,0.49999999999999994,0.404696387415857,10.563542764314846,109.33018190197501,442.1041524636554
7,-0.4999999999999997,-0.45156545806232706,28.727953624269116,88.41926822549706,475.7644579395176
3,1.0,1.011683238009123,18.37573037554108,160.0973612361498,517.4407254157685
5,0.49999999999999994,0.5830428090371944,25.2743734642291,117.21549558363819,492.37586971343114
11,-0.5000000000000004,-0.5951990507687712,28.725042797763386,69.74653317455288,434.19830382378603
11,-0.5000000000000004,-0.4553470830852216,20.446404039562424,71.20076530728745,391.68087407032806
9,-1.0,-1.0931657332617617,13.826199902668861,28.161322623600963,251.71305811365846
4,0.8660254037844387,0.8820920026577654,18.84589544053309,135.70714637203963,478.16909455083464
10,-0.8660254037844386,-0.8712276839348259,20.77769513388857,62.988442641460495,358.52984740416184
2,0.8660254037844386,0.9302284824444935,26.684902594149122,142.203568200231,553.4760787932976
7,-0.4999999999999997,-0.5723113746977166,14.351977533149906,69.1996668536078,385.4634711752632
12,-2.4492935982947064e-16,-0.014940530316574921,24.180920421282508,103.33269648390635,430.25124129783757
6,1.2246467991473532e-16,0.041551190779597,19.110622816960557,100.11226346966279,392.4399590880438
11,-0.5000000000000004,-0.5832863726906599,15.370785366392115,66.21303391063401,348.37045216387276
11,-0.5000000000000004,-0.41648096356335457,27.051659538379514,78.50399382044431,414.367553990327
5,0.49999999999999994,0.5993135243381973,23.179890712921107,127.02303487269461,482.28056351033285
9,-1.0,-1.0920929348019661,21.47582847041727,65.4822415641404,394.3309657711365
6,1.2246467991473532e-16,0.05613130006760651,27.190158055238236,95.15919038556582,459.06049639035393
8,-0.8660254037844385,-0.8908375264275705,19.884766748606147,46.64860386559846,352.0960538379525
10,-0.8660254037844386,-0.9284047708750507,20.708424889460712,36.3980290915695,335.0679419624119
5,0.49999999999999994,0.4093450032544791,18.155805100768276,123.5851984655044,482.1967947793687
2,0.8660254037844386,0.9176812498973408,14.241177210684683,130.78817364961802,483.68799611081386
10,-0.8660254037844386,-0.8499066237885498,17.647501027480015,62.84186281720659,383.5597346059421
4,0.8660254037844387,0.9643834679751748,15.436172647707394,156.12277207196377,538.156303638018
3,1.0,0.9621460814976379,17.53094780315388,139.02266822293612,486.61601844823997
9,-1.0,-1.0961063728361533,23.05227080970563,48.12619638483418,373.93353488133283
12,-2.4492935982947064e-16,0.03270273376020711,23.63084852779811,111.01030173967581,427.3373976485123
12,-2.4492935982947064e-16,-0.0030721020825464442,19.114082016288197,101.50701105957341,415.6946678899299
5,0.49999999999999994,0.4225041144251502,22.569338825536885,117.43324406830078,468.7907651806417
4,0.8660254037844387,0.7694628445588833,18.321602808895882,151.09349301408812,490.7570098485091
9,-1.0,-0.9668749287415253,21.775312499742,61.7012838430462,413.08326867424296
6,1.2246467991473532e-16,0.029656824601892378,12.68351917622133,110.14662740279621,436.10491980593315
9,-1.0,-0.9689214937620928,12.24124104551262,66.76874748505675,347.34647097813047
7,-0.4999999999999997,-0.5912726985117147,27.36869297563582,76.32079919012241,447.10563051667083
4,0.8660254037844387,0.9405122817303436,11.703672507750777,124.92918191446525,408.0795811586674
8,-0.8660254037844385,-0.7838983820994558,25.855194650390615,54.21197385150721,320.942649718928
7,-0.4999999999999997,-0.4381317181673198,23.054823888063602,79.77025617125835,387.07900635024555
9,-1.0,-1.0400994696324328,11.232331913816957,67.82796825296437,323.7517465314224
5,0.49999999999999994,0.46378963124524214,17.11507188056688,137.8416707543344,498.6858291955464
2,0.8660254037844386,0.9158575039499641,19.962907674735245,139.06949548637786,479.10427177028333
3,1.0,0.9847524812901827,20.99007844021589,143.7002201752806,480.5302840554166
11,-0.5000000000000004,-0.5076613024061744,27.413642606682885,73.64211481163791,416.44682500593484
7,-0.4999999999999997,-0.591622886855383,13.802801358448844,90.79335028928077,353.5722986558512
11,-0.5000000000000004,-0.41000555913349357,18.47651645188531,63.03659657521533,402.4605415148751
1,0.49999999999999994,0.49081909359903153,21.034632605360986,106.98679039916253,452.93826949950034
12,-2.4492935982947064e-16,0.057340002182641854,15.51131845192522,95.15376645272475,386.2594943838049
1,0.49999999999999994,0.5853983520848745,26.287214370416855,131.87986035230193,529.2780844502984
1,0.49999999999999994,0.49873234673414746,28.30499532703911,117.53119952431221,506.0999492269263
8,-0.8660254037844385,-0.9410299237491939,24.44220802553022,47.708995849837976,339.7973249581881
10,-0.8660254037844386,-0.8543476414472968,19.53225530585997,53.45234005456489,380.16665088875874
5,0.49999999999999994,0.47296996893744087,18.01634833483081,127.81399411630704,496.5576794484578
9,-1.0,-1.0328220997270294,17.47526295809555,55.96638917864379,326.65780292960056
10,-0.8660254037844386,-0.7759712503907006,22.03678898068728,61.56541548753834,395.10436561359785
4,0.8660254037844387,0.9003347887923543,16.5955066684204,141.7103201378883,482.617143501516
2,0.8660254037844386,0.9146550027748714,24.76756067336283,139.9379602266525,533.7882071849532
12,-2.4492935982947064e-16,-0.09135368873568785,24.627454203976196,89.61973410980434,428.70035465792074
7,-0.4999999999999997,-0.43258278350819773,29.58787524998695,80.8885626911188,410.61822759293227
12,-2.4492935982947064e-16,0.048377132396271956,23.1831700300399,102.20935338399386,473.0734159766902
12,-2.4492935982947064e-16,0.048903632086922035,22.09319915012683,99.80645236956212,423.38793902036775
9,-1.0,-0.960301201982217,22.107734283304456,49.9200876375485,360.8768680359385
5,0.49999999999999994,0.46881819983995787,14.230190044434735,127.34642373466001,445.64864128138726
4,0.8660254037844387,0.8842490214374207,20.12040863945763,161.13526991457968,523.1765301060716
5,0.49999999999999994,0.5025823401968844,26.466974869598232,133.6254404844121,485.66465179506093
9,-1.0,-1.037690627287679,13.388360682402901,47.21697287899311,345.9452705339661
2,0.8660254037844386,0.9063110064973676,16.641371376027948,160.20592835391778,488.47984369340674
9,-1.0,-0.9365576306193812,13.532677851905348,67.25174636793906,392.1765093373595
6,1.2246467991473532e-16,-0.024453058249620702,16.83479641953481,93.67682153071611,397.2026889201277
5,0.49999999999999994,0.48794829803488826,23.13971953478666,129.89228932838066,519.024656506642
9,-1.0,-1.0608500702913533,27.02848080453515,58.0993471496119,398.6550432708787
1,0.49999999999999994,0.456519172370662,15.629095925409167,130.5623233588337,468.15104135618316
6,1.2246467991473532e-16,0.046432559634010204,20.807295934982005,100.33681927258378,440.1422902948931
10,-0.8660254037844386,-0.795046491971742,21.105075069134735,51.274164711142774,350.32106465370015
11,-0.5000000000000004,-0.4348846843874986,16.466975414771937,81.04472633001856,366.702602995305
2,0.8660254037844386,0.9030665767640401,15.371252620900286,127.75318269879452,456.30805255835264
9,-1.0,-1.0992621952305177,10.728598430529422,57.11667780579107,314.9994204563641
5,0.49999999999999994,0.4464216284745133,12.104408576681536,144.68246475113082,480.1121236132323
6,1.2246467991473532e-16,0.0005717795526991702,14.60551591056128,91.30539366795558,406.3664978511752
1,0.49999999999999994,0.5031354964812897,20.610578400708874,147.39326344605036,506.32610717143007
7,-0.4999999999999997,-0.44390163790860726,17.453684131440273,81.42919537424618,386.3792794430219
12,-2.4492935982947064e-16,0.09930161688215719,22.51309647642671,113.23488618633363,475.36037934312316
4,0.8660254037844387,0.81106428867082,21.46869722823891,147.5371355375979,483.75927223737403
8,-0.8660254037844385,-0.8809989033983627,17.74953697448305,54.78016862375877,321.1155161188473
11,-0.5000000000000004,-0.45338555185927765,20.80149713677448,94.15978721625092,446.57614544117735
12,-2.4492935982947064e-16,-0.0599195005241838,22.16982214335781,92.61418808288474,413.21606097865094
7,-0.4999999999999997,-0.44156527698721343,12.109981119634636,73.1459417861406,322.5534324726896
2,0.8660254037844386,0.8922206049767476,20.87381400933,146.92729421783665,528.9170469531385
8,-0.8660254037844385,-0.8175701707064816,14.751330045772242,53.03550361036523,294.4377227726274
9,-1.0,-0.9511966069240936,29.975248334047166,43.35876956137996,384.33321366886713
7,-0.4999999999999997,-0.5635234099865606,13.807489229325444,80.2413148056211,411.9185109999865
2,0.8660254037844386,0.8288211452945163,26.104907991238427,158.13492080220243,511.8707116923918
1,0.49999999999999994,0.545773068623902,12.665437638268685,127.74937953620696,450.40258267018976
2,0.8660254037844386,0.9098493516074447,22.899755514142583,137.17542060973665,514.1572760089518
11,-0.5000000000000004,-0.44314670453501104,17.588333620133838,68.06377872629098,413.8580172815129
4,0.8660254037844387,0.8962225750542612,17.46380115520855,139.12806768729592,499.41599236240245
1,0.49999999999999994,0.5656375948906214,13.91576294992598,128.9965052449585,475.6664381845203
11,-0.5000000000000004,-0.5724589071988491,14.168652707084128,68.26031081028539,336.65517964384924
10,-0.8660254037844386,-0.8851930272961258,26.81265227719289,39.15520946112681,388.19126448040333
5,0.49999999999999994,0.522890134535403,20.639611435435192,103.78274164300953,464.0126216711874
8,-0.8660254037844385,-0.8967763682601627,23.94732071608448,60.460576615245536,386.8549831224699
9,-1.0,-1.0889630163881938,19.958953235995843,46.423743531667704,318.3146918517657
8,-0.8660254037844385,-0.9465627770124297,13.212702313416392,57.44412491090269,334.4452528369997
11,-0.5000000000000004,-0.4771533590780268,16.96043420723658,68.11170267101045,341.8023843185528
10,-0.8660254037844386,-0.915747228924835,14.681305672569856,64.44888588450367,349.72339486209336
8,-0.8660254037844385,-0.9085387837020226,14.295197136236382,46.18268647055562,288.01772656210403
7,-0.4999999999999997,-0.5748963298824405,26.553721326927928,59.42660507815186,418.2437941060805
5,0.49999999999999994,0.43111557041321846,14.185575628726534,135.43169411393646,473.3410018305297
8,-0.8660254037844385,-0.9385507199340997,29.634537349556854,38.132422716520516,381.2238397964333
12,-2.4492935982947064e-16,0.013833390092967931,27.180839417701364,93.43582165523262,418.63846697765865
5,0.49999999999999994,0.555311006431182,11.220044715927543,140.16077961814344,447.02379951023573
4,0.8660254037844387,0.9142129804609522,26.92378159979238,150.28501076408972,532.619914570459
5,0.49999999999999994,0.5692373918076559,11.04230231123166,118.25399530520947,418.4058419196571
11,-0.5000000000000004,-0.5248665058876267,29.76356674358617,79.5294559017899,460.6974864586545
2,0.8660254037844386,0.936744649157428,28.067081231635793,155.78302365657117,547.9826006856049
10,-0.8660254037844386,-0.7836466057373384,22.181524459920116,53.54467444149626,351.89035989538627
7,-0.4999999999999997,-0.44308312082592816,16.57666819416191,59.783902613440404,379.0265027883463
9,-1.0,-0.9923183242114922,10.457270800387322,50.054443229233065,329.22419976313336
1,0.49999999999999994,0.4212263514960769,17.368429717831702,116.02750695063007,445.8389840500247
3,1.0,0.9808661442457945,12.795848758904139,161.6116426936208,472.4120141490132
12,-2.4492935982947064e-16,0.04934638010288659,20.08290645064112,99.15682189871927,435.41426471338974
8,-0.8660254037844385,-0.8313919004717534,23.2525416625587,45.14038426322214,347.61966679924876
3,1.0,0.9118106182225181,24.593145263351982,144.64312039822747,492.8810591281449
12,-2.4492935982947064e-16,-0.06764325375009615,15.100784179049949,101.13059735793085,405.96714067095377
5,0.49999999999999994,0.5762488630857493,21.348954742044356,130.98269501088694,500.5322641670239
8,-0.8660254037844385,-0.8179167739165396,10.915058418991677,47.52798878460392,305.65852001941056
1,0.49999999999999994,0.5924984398410178,12.031959622717155,132.33044813349153,443.8617332453462
11,-0.5000000000000004,-0.5024638744147003,25.05704472469669,73.6882255473961,438.6737650207211
10,-0.8660254037844386,-0.912078287507143,17.74215444418858,61.658631723690235,355.267614636506
12,-2.4492935982947064e-16,0.03521183366065001,26.584563014581853,95.03007010865618,468.0816207526248
12,-2.4492935982947064e-16,-0.057620518858310876,11.322310559252601,110.01659115105052,390.2046079242574
2,0.8660254037844386,0.8879400828222345,23.528874929122672,145.41415143052228,546.9908890503693
1,0.49999999999999994,0.45817447207651696,16.0590465365454,114.15699137748301,458.595883467439
6,1.2246467991473532e-16,-0.09211584062804243,19.464646695818935,105.54674180499927,423.7576362686354
9,-1.0,-1.0224410016318852,26.798048913253844,48.98163956670187,351.4510946494721
9,-1.0,-1.0769725526222218,12.288714595153003,43.529544748428506,311.10761797465193
6,1.2246467991473532e-16,0.032453387858468394,18.798254050036086,99.90072493636059,412.32077211666535
1,0.49999999999999994,0.5517538392509113,24.266202259071186,146.84029617347574,509.8152878966751
7,-0.4999999999999997,-0.45202906854668445,20.438360871485855,79.72508722889195,378.92032038637575
5,0.49999999999999994,0.5952725166449688,23.358305772411107,141.3398925275564,526.9267532196561
8,-0.8660254037844385,-0.8496486592289623,27.998033192017264,53.507654237665506,411.2269670817923
12,-2.4492935982947064e-16,-0.0680943688923967,19.815820993443012,120.18954596285846,464.975868827371
4,0.8660254037844387,0.8589946177817434,22.319211361887454,135.52046706050442,496.1942265992281
8,-0.8660254037844385,-0.861045504686571,11.182993807698685,54.63638686257735,276.9053310486845
7,-0.4999999999999997,-0.4314078036765143,17.692616938405994,71.17774851263198,383.8439876773989
4,0.8660254037844387,0.9590092479615102,23.063684245122893,141.57341804698143,564.7680134362968
6,1.2246467991473532e-16,0.08407265888128988,16.64569283829641,111.73491432526357,417.5343070458667
8,-0.8660254037844385,-0.9152327834814965,23.032414238236647,60.813261172728424,374.6891973655048
3,1.0,1.0467333982455012,13.610464497271934,155.32447609840688,478.2817651750002
1,0.49999999999999994,0.5305823839086387,21.52337769741333,128.03992004109034,483.4178551661499
11,-0.5000000000000004,-0.5026196022355496,24.884996959456693,61.409716500522705,388.48259427520077
8,-0.8660254037844385,-0.9012960538275597,26.900882895118446,55.098276610222555,387.7567532121282
1,0.49999999999999994,0.5462790199727653,17.90740387492445,110.3153539437985,458.6177338399604
9,-1.0,-1.0829309284471127,14.696785698832146,47.44586097387965,315.66283318919415
12,-2.4492935982947064e-16,-0.06656311570137319,11.34911513522685,100.26249506297344,395.051538332188
5,0.49999999999999994,0.4557041957870844,21.39319784796986,118.32201918642645,462.6140808295949
2,0.8660254037844386,0.8040599418830852,18.904962500366402,149.66456039397923,513.7708143316407
6,1.2246467991473532e-16,-0.0019226234040037478,18.44202947223563,100.39540388710112,405.1677053689808
11,-0.5000000000000004,-0.5186263729983236,16.413306088962766,80.00474768115106,403.0497195814316
4,0.8660254037844387,0.8810751195036511,19.3468935466821,148.02755777057274,503.02939320774516
9,-1.0,-0.9370367445247323,26.30872425622788,43.3683335642125,370.1219190128759
11,-0.5000000000000004,-0.592198251217849,15.3660236133558,74.39417702967019,378.7891701221721
4,0.8660254037844387,0.8616947444731246,12.931428628447685,126.3686326193435,433.4901253463629
1,0.49999999999999994,0.5690930547634788,22.926572924350218,133.7113363281922,488.7348198397196
6,1.2246467991473532e-16,-0.08505644558036049,27.818932709414746,94.09424757670854,440.0382805218392
10,-0.8660254037844386,-0.7746766303637825,11.874382394157497,67.8426630962706,353.04281957035755
3,1.0,0.9404943839702374,18.190838388505327,158.5379454072869,510.84947543157045
8,-0.8660254037844385,-0.9621444649249788,24.059224618350584,45.72590400970415,318.401579411251
3,1.0,1.0848141396020015,25.251606541580422,151.49050290976277,538.5543625441037
11,-0.5000000000000004,-0.44727520901963885,22.12997803194041,69.29534579167007,385.23465473008497
12,-2.4492935982947064e-16,0.07264610595607796,18.658525539667753,97.45447397159225,452.4216201105249
10,-0.8660254037844386,-0.8300310377372464,21.04022716066094,62.28845851115481,402.807822135827
9,-1.0,-0.9242438645661664,14.333503212580796,42.716593226022695,285.5636069128474
12,-2.4492935982947064e-16,0.004708086249582763,22.211197761916857,99.91630736890083,463.09506801178935
4,0.8660254037844387,0.8219953300400114,14.537236016180938,148.32116415975196,431.11760889194375
6,1.2246467991473532e-16,-0.08871904028295062,21.515929978419592,96.73872845649001,445.80017204515855
5,0.49999999999999994,0.593191337404328,21.84851110046794,134.08381558341455,513.1552891454301
1,0.49999999999999994,0.4553098427445807,18.825474515844284,127.282084942934,453.3054304342868
6,1.2246467991473532e-16,-0.021973632710675015,17.361243676075695,104.53885071304535,451.4575793455577
